"E01001166",1814,675
"E01001167",2193,889
"E01001168",1737,772
"E01001169",1680,833
"E01001170",2050,879
"E01001171",1638,653
"E01001172",1748,808
"E01001173",2561,1112
"E01001174",1620,367
"E01001175",1542,354
"E01001176",1902,447
"E01001177",1617,479
"E01001178",1365,376
"E01001179",1534,422
"E01001180",1737,428
"E01001181",1829,547
"E01001182",1422,381
"E01001183",1572,364
"E01001184",1349,346
"E01001185",1636,735
"E01001186",1745,663
"E01001187",1945,820
"E01001188",1833,750
"E01001189",1211,508
"E01001190",1586,643
"E01001191",1764,600
"E01001192",1644,648
"E01001193",1807,781
"E01001194",1572,711
"E01001195",1833,429
"E01001196",1766,454
"E01001197",1753,448
"E01001198",1440,442
"E01001199",1704,484
"E01001200",1516,425
"E01001201",1561,562
"E01001202",2120,516
"E01001203",1734,428
"E01001204",1589,545
"E01001205",1559,424
"E01001206",1714,375
"E01001207",1570,456
"E01001208",1366,534
"E01001209",1712,615
"E01001210",1679,449
"E01001211",1702,617
"E01001212",1667,530
"E01001213",1830,240
"E01001214",1749,223
"E01001215",1765,216
"E01001216",1564,239
"E01001217",1539,285
"E01001218",1908,392
"E01001219",2046,403
"E01001220",1509,345
"E01001221",1861,492
"E01001222",2384,601
"E01001223",1517,459
"E01001224",1616,534
"E01001225",1790,512
"E01001226",1535,411
"E01001227",1514,447
"E01001228",1812,498
"E01001229",1522,573
"E01001230",1488,532
"E01001231",1866,470
"E01001232",1538,441
"E01001233",1424,467
"E01001234",1401,385
"E01001235",1597,404
"E01001236",1590,435
"E01001237",1593,475
"E01001238",2868,599
"E01001239",1542,389
"E01001240",1615,374
"E01001241",1501,347
"E01001242",1455,404
"E01001243",1742,434
"E01001244",2539,534
"E01001245",1914,514
"E01001246",1360,367
"E01001247",2170,443
"E01001248",1592,603
"E01001249",2370,546
"E01001250",2041,606
"E01001251",1654,583
"E01001252",1938,506
"E01001253",1649,611
"E01001254",1685,692
"E01001255",1610,577
"E01001257",1783,679
"E01001258",1690,435
"E01001259",1457,344
"E01001260",1899,454
"E01001261",2178,542
"E01001262",1592,505
"E01001263",1672,523
"E01001264",1655,550
"E01001265",1692,371
"E01001266",1832,410
"E01001267",1953,567
"E01001268",1736,559
"E01001269",1983,401
"E01001270",1721,538
"E01001271",1804,481
"E01001272",1628,380
